11449,-9.69,0.12,0.24,359.44,-88.69,-0.31
11471,-9.68,0.12,0.26,359.44,-88.69,-0.31
11496,-9.68,0.14,0.26,359.44,-88.69,-0.31
11517,-9.66,0.15,0.23,359.44,-88.69,-0.31
11539,-9.70,0.13,0.27,359.44,-88.69,-0.31
11560,-9.67,0.13,0.22,359.44,-88.69,-0.31
11581,-9.68,0.12,0.27,359.44,-88.69,-0.31
11606,-9.67,0.13,0.30,359.44,-88.69,-0.31
11628,-9.67,0.21,0.25,359.44,-88.69,-0.31
11650,-9.71,0.14,0.22,359.44,-88.69,-0.31
11676,-9.68,0.10,0.28,359.44,-88.69,-0.31
11699,-9.69,0.17,0.26,359.44,-88.69,-0.31
11719,-9.67,0.15,0.29,359.44,-88.69,-0.31
11742,-9.68,0.19,0.26,359.44,-88.69,-0.31
11765,-9.67,0.18,0.23,359.44,-88.69,-0.31
11788,-9.69,0.11,0.31,359.44,-88.69,-0.31
11809,-9.68,0.18,0.25,359.44,-88.69,-0.31
11831,-9.67,0.15,0.25,359.44,-88.69,-0.31
11858,-9.67,0.20,0.26,359.44,-88.69,-0.31
11880,-9.67,0.15,0.24,359.44,-88.69,-0.31
11902,-9.68,0.13,0.26,359.44,-88.69,-0.31
11930,-9.66,0.19,0.29,359.44,-88.69,-0.31
11958,-9.70,0.15,0.21,359.44,-88.69,-0.31
11980,-9.67,0.09,0.31,359.38,-88.69,-0.31
12002,-9.69,0.17,0.26,359.38,-88.69,-0.31
